Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly)
0621080000,62.22662547189999,15.7652558726,0.0,0.0,38.3685721746,8.09279742479
0621090000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0621100000,74.2044111256,15.7652558726,0.0037367828240900004,0.0,49.331021367299996,9.10439710289
0621110000,74.39001937329999,15.7652558726,0.18934503058,0.0,49.331021367299996,9.10439710289
0621120000,68.0737921467,15.7652558726,0.365942078359,0.0,43.8497967709,8.09279742479
0621130000,74.80338180060001,15.7652558726,0.602707457825,0.0,49.331021367299996,9.10439710289
0621140000,75.04279442800001,15.7652558726,0.842120085196,0.0,49.331021367299996,9.10439710289
0621150000,75.3140315266,15.7652558726,1.11335718387,0.0,49.331021367299996,9.10439710289
0621160000,75.4652242292,15.7652558726,1.26454988641,0.0,49.331021367299996,9.10439710289
0621170000,20.490072501500002,0.0,0.0,0.0,16.4436737891,4.04639871239
0621180000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0621190000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0621200000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0621210000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0621220000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0621230000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0621240000,12.4414909411,0.0,0.0,0.0,5.48122459637,1.0115996781
0622010000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0622020000,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781
0622030000,9.467157607799999,0.0,0.0,0.0,5.48122459637,1.0115996781
0622040000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0622050000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0622060000,22.258080146999998,15.7652558726,0.0,0.0,5.48122459637,1.0115996781
0622070000,42.748152648499996,15.7652558726,0.0,0.0,21.9248983855,5.05799839049
0622080000,62.22662547189999,15.7652558726,0.0,0.0,38.3685721746,8.09279742479
0622090000,74.2006743428,15.7652558726,0.0,0.0,49.331021367299996,9.10439710289
0622100000,74.4146700748,15.7652558726,0.213995732056,0.0,49.331021367299996,9.10439710289
0622110000,74.7176495629,15.7652558726,0.516975220177,0.0,49.331021367299996,9.10439710289
0622120000,68.3652266511,15.7652558726,0.657376582815,0.0,43.8497967709,8.09279742479
0622130000,75.04058536699999,15.7652558726,0.839911024284,0.0,49.331021367299996,9.10439710289
0622140000,75.01608470560001,15.7652558726,0.8154103628180001,0.0,49.331021367299996,9.10439710289
0622150000,75.0965428149,15.7652558726,0.89586847215,0.0,49.331021367299996,9.10439710289
0622160000,75.1486978773,15.7652558726,0.9480235345620001,0.0,49.331021367299996,9.10439710289
0622170000,20.490072501500002,0.0,0.0,0.0,16.4436737891,4.04639871239
0622180000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0622190000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0622200000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
0622210000,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781
